files,labels
Tp_D_NRN_S_N_sec00013_cha00071_00033.tif,1
Tp_S_CNN_S_N_ind00046_ind00046_10889.jpg,1
Tp_D_NNN_S_N_ani10166_ani00070_12444.jpg,1
Tp_D_NRN_S_N_ani10211_ani00100_12375.jpg,1
Tp_D_NRN_S_N_art10112_ani10123_11684.jpg,1
Tp_S_CNN_S_N_arc00061_arc00061_00281.tif,1
Tp_D_NND_S_N_txt00062_txt00083_10824.jpg,1
Tp_D_NRN_M_N_nat00086_ani00031_10146.tif,1
Tp_D_NRN_M_N_ani00095_ani00096_11135.jpg,1
Tp_S_NNN_S_B_sec00087_sec00087_00107.tif,1
Tp_S_NNN_S_N_art00078_art00078_00532.tif,1
Tp_D_NRN_M_B_nat00098_nat00095_11464.jpg,1
Tp_S_NRN_S_N_art00095_art00095_01386.tif,1
Tp_D_NNN_M_N_cha00007_cha00006_11161.jpg,1
Tp_S_NNN_S_N_cha20034_cha20034_02429.tif,1
Tp_S_NNN_S_B_sec20091_sec20091_02445.tif,1
Tp_S_NNN_S_N_nat00036_nat00036_11075.jpg,1
Tp_D_NRN_S_N_nat10153_ani00021_12133.jpg,1
Tp_S_CRN_S_N_ind20016_ind20016_01757.tif,1
Tp_D_NRN_M_N_cha00016_cha00014_11155.jpg,1
Tp_D_NNN_S_N_arc20040_arc20041_01493.tif,1
Tp_D_NRN_M_N_nat10107_nat00059_11484.jpg,1
Tp_S_NNN_S_N_cha20010_cha20010_02424.tif,1
Tp_D_CRD_S_N_ind00029_ind00088_00444.tif,1
Tp_S_CNN_S_N_arc00073_arc00073_01054.tif,1
Tp_S_NNN_S_N_ani10194_ani10194_12399.jpg,1
Tp_S_NNN_S_O_art10004_art10004_20042.jpg,1
Tp_D_NRN_M_B_nat10122_nat00059_11334.jpg,1
Tp_D_NRN_M_N_cha10112_cha00067_11654.jpg,1
Tp_D_NRN_S_N_ind10104_pla00050_11551.jpg,1
Tp_S_NNN_S_N_cha00005_cha00005_00325.tif,1
Tp_D_NRN_M_O_nat10157_nat00095_12046.jpg,1
Tp_D_NRN_S_N_ani10168_ani10167_12448.jpg,1
Tp_D_NRN_M_N_nat10118_nat10123_11391.jpg,1
Tp_S_NNN_S_B_pla20013_pla20013_02392.tif,1
Tp_S_CNN_S_N_ind00036_ind00036_10873.jpg,1
Tp_D_NRN_M_N_ind00014_ind00055_10910.jpg,1
Tp_S_NRN_S_N_cha10196_cha10196_12304.jpg,1
Tp_S_NNN_S_N_art00012_art00012_01202.tif,1
Tp_D_CRN_M_N_art00067_ani00096_11802.jpg,1
Tp_S_NNN_S_N_cha20043_cha20043_02042.tif,1
Tp_S_CNN_M_O_ani00097_ani00097_10133.tif,1
Tp_S_NNN_S_B_nat00021_nat00021_20033.jpg,1
Tp_S_NNN_S_N_nat20033_nat20033_01537.tif,1
Tp_S_NNN_S_N_ind20022_ind20022_02279.tif,1
Tp_S_NRN_S_N_ani00020_ani00020_00140.tif,1
Tp_S_NNN_S_N_arc00018_arc00018_00238.tif,1
Tp_S_NNN_S_N_nat00045_nat00045_00659.tif,1
Tp_D_NRN_M_N_cha00050_cha00028_11786.jpg,1
Tp_D_CRN_S_B_cha00056_ani00070_00376.tif,1
Tp_S_NNN_S_N_sec00098_sec00098_10337.tif,1
Tp_S_NNN_S_N_pla20024_pla20024_01924.tif,1
Tp_D_NRN_S_N_pla00029_pla00030_10947.jpg,1
Tp_D_NNN_S_N_nat20085_nat20090_01589.tif,1
Tp_D_NRN_M_N_nat10116_cha00031_11368.jpg,1
Tp_S_NNN_S_N_nat00046_nat00046_00965.tif,1
Tp_S_NNN_S_N_nat00076_nat00076_00674.tif,1
Tp_S_CNN_S_N_art00058_art00058_01233.tif,1
Tp_S_CNN_M_N_txt00098_txt00098_10153.tif,1
Tp_D_CRN_S_O_cha00099_ani00061_10045.tif,1
Tp_S_NNN_S_N_arc10118_arc10118_10760.jpg,1
Tp_S_CNN_M_N_arc10115_arc10115_10764.jpg,1
Tp_D_NNN_S_N_ani00017_ani00010_10216.tif,1
Tp_S_CRN_S_N_ind00045_ind00045_10914.jpg,1
Tp_S_NNN_S_N_ani10197_ani10197_12406.jpg,1
Tp_D_NRN_M_N_arc00054_nat10124_11931.jpg,1
Tp_S_CRN_S_N_art10109_art10109_11572.jpg,1
Tp_S_NND_S_N_pla00079_pla00079_01182.tif,1
Tp_D_NNN_M_N_txt00060_txt00061_10186.tif,1
Tp_D_NRN_S_B_ind00046_cha00023_00454.tif,1
Tp_S_CNN_S_N_nat20049_nat20049_01553.tif,1
Tp_S_NRN_S_N_nat10157_nat10157_12044.jpg,1
Tp_S_NNN_S_N_cha00084_cha00084_10871.jpg,1
Tp_S_NRN_S_N_arc00036_arc00036_01088.tif,1
Tp_S_NNN_S_N_ind00100_ind00100_00917.tif,1
Tp_S_NNN_S_N_pla00011_pla00011_00550.tif,1
Tp_S_CNN_S_N_ani10211_ani10211_12374.jpg,1
Tp_S_NRN_S_N_sec00051_sec00051_11241.jpg,1
Tp_S_NNN_S_N_cha00008_cha00008_11159.jpg,1
Tp_D_NRN_S_N_ani00032_ani00034_10235.tif,1
Tp_S_NRD_S_B_arc00047_arc00047_01079.tif,1
Tp_S_NRN_S_N_cha00002_cha00002_00322.tif,1
Tp_S_NNN_S_N_pla00008_pla00008_01130.tif,1
Tp_S_CRN_S_N_ind00049_ind00049_10918.jpg,1
Tp_S_NRN_S_N_ani20039_ani20039_02082.tif,1
Tp_S_NND_S_B_ind00091_ind00091_01373.tif,1
Tp_D_NNN_M_N_arc00061_nat00099_10447.tif,1
Tp_D_NRN_S_N_sec00050_sec00049_00071.tif,1
Tp_S_CnN_S_N_txt00071_txt00071_01297.tif,1
Tp_S_NRN_S_N_sec20050_sec20050_01640.tif,1
Tp_D_NRN_S_N_cha00040_ani10123_11679.jpg,1
Tp_D_CRN_M_N_cha00060_cha00040_11678.jpg,1
Tp_S_NNN_S_N_cha20030_cha20030_02485.tif,1
Tp_S_NNN_S_B_arc00004_arc00004_00224.tif,1
Tp_D_NRD_S_N_art00082_ani00098_01392.tif,1
Tp_S_NNN_S_N_sec20035_sec20035_01625.tif,1
Tp_D_NRN_M_N_art10107_art10108_11579.jpg,1
Tp_S_CNN_S_B_sec00008_sec00008_00770.tif,1
Tp_S_NNN_S_N_ani00099_ani00099_01253.tif,1
Tp_D_NRN_S_N_txt00096_txt10106_10819.jpg,1
Tp_S_CNN_S_N_pla00043_pla00043_10996.jpg,1
Tp_S_NRN_S_N_pla00073_pla00073_11226.jpg,1
Tp_S_CRD_S_N_pla20002_pla20002_02398.tif,1
Tp_S_NRN_S_N_cha00081_cha00081_10190.tif,1
Tp_S_NNN_S_N_cha00008_cha00008_11158.jpg,1
Tp_S_NRN_S_N_art20066_art20066_01872.tif,1
Tp_D_NRN_S_N_ani10121_ani00100_11617.jpg,1
Tp_S_NRN_S_N_ind00043_ind00043_10890.jpg,1
Tp_S_NRD_S_N_arc00057_arc00057_00277.tif,1
Tp_S_CNN_M_N_txt10107_txt10107_10867.jpg,1
Tp_D_NNN_M_N_sec00087_cha00062_11470.jpg,1
Tp_D_CRN_S_N_ani10120_ani00100_11618.jpg,1
Tp_D_CRN_S_N_cha10122_nat10123_12168.jpg,1
Tp_D_NNN_S_N_ani10113_ani10114_11631.jpg,1
Tp_S_NRN_S_N_art00024_art00024_10737.jpg,1
Tp_S_CRN_S_N_pla00004_pla00004_10938.jpg,1
Tp_S_NNN_S_N_arc00006_arc00006_00226.tif,1
Tp_D_NNN_M_B_arc20101_arc20001_02184.tif,1
Tp_S_NNN_S_N_arc00007_arc00007_01121.tif,1
Tp_S_NNN_S_N_nat10117_nat10117_11342.jpg,1
Tp_D_NND_M_N_nat20025_arc20001_02225.tif,1
Tp_S_NRN_S_N_nat00018_nat00018_10927.jpg,1
Tp_D_NRN_M_N_txt10112_nat10103_10111.tif,1
Tp_S_NNN_S_B_nat20043_nat20043_01547.tif,1
Tp_S_NNN_S_B_ind20005_ind20005_02265.tif,1
Tp_S_CRN_M_N_arc10111_arc10111_10731.jpg,1
Tp_S_CRN_M_N_arc10111_arc10111_10730.jpg,1
Tp_D_NRN_S_N_ani00051_ani00019_11857.jpg,1
Tp_S_NNN_S_N_pla20096_pla20096_01996.tif,1
Tp_D_NRN_M_B_nat10154_nat10159_12077.jpg,1
Tp_S_NRD_S_N_ind00085_ind00085_00482.tif,1
Tp_D_NRN_S_N_ani10171_ani00001_12458.jpg,1
Tp_D_NNN_S_N_arc00059_nat10122_11828.jpg,1
Tp_D_NRN_S_N_cha10134_pla00020_12202.jpg,1
Tp_S_CNN_S_B_nat00016_nat00016_01000.tif,1
Tp_S_CRN_S_N_ani10155_ani10155_12485.jpg,1
Tp_S_NNN_S_B_arc20008_arc20008_01461.tif,1
Tp_S_NNN_S_B_nat20020_nat20020_02220.tif,1
Tp_S_NNN_M_N_art00075_art00075_10516.tif,1
Tp_D_NRN_S_N_cha00084_ani00081_00404.tif,1
Tp_S_CNN_S_B_sec20003_sec20003_01438.tif,1
Tp_S_NNN_S_N_sec00094_sec00094_00755.tif,1
Tp_D_NRN_S_N_art00074_cha00027_00529.tif,1
Tp_S_NND_S_N_ind00077_ind00077_10680.jpg,1
Tp_S_CNN_S_B_art00046_art00046_11925.jpg,1
Tp_S_CRN_S_N_nat10168_nat10168_12101.jpg,1
Tp_S_NNN_S_N_arc20022_arc20022_02163.tif,1
Tp_S_NNN_S_N_arc00078_arc00078_11880.jpg,1
Tp_D_CRN_M_N_nat10131_nat10124_11906.jpg,1
Tp_S_NNN_S_O_txt00039_txt00042_10831.jpg,1
Tp_S_NNN_S_N_arc20050_arc20050_01503.tif,1
Tp_S_NNN_S_N_nat20098_nat20098_02454.tif,1
Tp_D_NNN_L_O_sec00062_nat00083_00083.tif,1
Tp_S_NNN_S_N_cha00085_cha00085_00870.tif,1
Tp_D_NRN_M_N_nat10111_cha00072_11468.jpg,1
Tp_S_CRN_M_N_art00021_art00021_10547.tif,1
Tp_S_NRN_S_N_cha00097_cha00097_00877.tif,1
Tp_D_CRD_M_B_nat00032_nat00033_10077.tif,1
Tp_D_NRN_S_N_cha00086_ani10123_11600.jpg,1
Tp_D_NNN_M_N_txt00061_txt00062_10184.tif,1
Tp_S_CNN_M_N_nat00096_nat00096_10600.jpg,1
Tp_S_CRN_S_N_nat10111_nat10111_11361.jpg,1
Tp_S_NND_M_B_arc10107_arc10107_11164.jpg,1
Tp_D_NNN_S_N_art00037_cha00040_01417.tif,1
Tp_D_NRN_S_B_nat00026_ani00070_00643.tif,1
Tp_S_CNN_S_N_sec00087_sec00087_11122.jpg,1
Tp_D_NRN_S_N_nat10117_nat10124_11344.jpg,1
Tp_D_NRN_M_N_ani00044_ani00043_11141.jpg,1
Tp_S_NNN_S_B_nat10109_nat10109_11353.jpg,1
Tp_D_NRN_M_N_nat10140_nat10138_11955.jpg,1
Tp_S_NND_S_N_sec00052_sec00052_00073.tif,1
Tp_D_NNN_L_N_txt00068_cha00074_10194.tif,1
Tp_S_NNN_S_B_cha20002_cha20002_02001.tif,1
Tp_S_NNN_S_N_arc00029_arc00029_00777.tif,1
Tp_S_NRN_S_B_nat10133_nat10133_11909.jpg,1
Tp_D_CRN_S_N_nat10145_ani00099_11990.jpg,1
Tp_D_CRN_M_N_sec00015_cha00086_11400.jpg,1
Tp_S_NNN_S_N_arc20019_arc20019_02469.tif,1
Tp_D_NRN_S_N_nat00076_nat00086_10081.tif,1
Tp_D_CRN_M_N_nat10149_nat00013_12004.jpg,1
Tp_S_NRN_S_N_nat10144_nat10144_11963.jpg,1
Tp_D_NRD_S_B_art00091_ind00098_01389.tif,1
Tp_D_CRN_M_N_nat00084_nat00086_10073.tif,1
Tp_S_NND_S_B_art00004_ani00077_01194.tif,1
Tp_S_NNN_S_N_sec00048_sec00048_00792.tif,1
Tp_S_CNN_M_N_arc00067_arc00067_10249.tif,1
Tp_D_NNN_M_N_nat00026_nat00028_11036.jpg,1
Tp_D_NRN_S_N_art00071_art00098_10481.tif,1
Tp_D_NRN_S_B_sec00088_cha00047_00108.tif,1
Tp_S_NNN_S_N_ind00027_ind00027_00442.tif,1
Tp_D_NRN_S_N_ind00002_art00076_11746.jpg,1
Tp_S_CRN_M_N_art00016_art00016_10277.tif,1
Tp_S_NRD_S_N_cha00081_cha00081_00866.tif,1
Tp_S_NNN_S_N_sec00008_sec00008_10801.jpg,1
Tp_D_NNN_M_B_nat00060_nat00062_11106.jpg,1
Tp_S_NNN_S_N_arc20012_arc20012_01465.tif,1
Tp_S_NNN_S_N_art00095_art00095_10438.tif,1
Tp_D_NNN_M_N_art00069_nat00059_11846.jpg,1
Tp_D_NRN_S_B_arc00074_arc00075_11195.jpg,1
Tp_S_NRN_S_N_art00043_art00043_01411.tif,1
Tp_S_CNN_S_N_cha00009_cha00009_00329.tif,1
Tp_S_NNN_S_B_nat00100_nat00100_00998.tif,1
Tp_D_NRN_S_B_art00025_ani00070_00507.tif,1
Tp_S_NNN_S_N_nat00005_nat00005_00625.tif,1
Tp_D_NRN_S_N_art00071_ind00034_01397.tif,1
Tp_S_NND_S_N_ind20013_ind20013_01754.tif,1
Tp_D_NNN_S_N_arc00066_cha00096_00416.tif,1
Tp_S_NRN_S_N_cha10204_cha10204_12352.jpg,1
Tp_D_NNN_S_N_sec00051_sec00055_11240.jpg,1
Tp_S_NRN_S_N_ani20054_ani20054_02097.tif,1
Tp_S_NRN_S_N_ind00040_ind00040_00451.tif,1
Tp_D_NRD_S_B_sec00010_cha00071_00030.tif,1
Tp_D_NRN_S_B_art00100_cha00026_01381.tif,1
Tp_D_NNN_S_N_art00013_art00014_11813.jpg,1
Tp_S_NRN_S_N_ind00006_ind00006_10417.tif,1
Tp_S_NNN_S_B_pla20004_pla20004_02400.tif,1
Tp_S_NND_S_N_nat20012_nat20012_01516.tif,1
Tp_D_NRN_M_N_nat10106_nat00059_11351.jpg,1
Tp_D_NRN_S_N_sec00010_ind00098_10855.jpg,1
Tp_S_NNN_M_N_cha00044_cha00044_11008.jpg,1
Tp_S_NRD_S_N_ind00081_ind00081_10670.jpg,1
Tp_S_NRN_S_N_pla20088_pla20088_01988.tif,1
Tp_S_NNN_S_B_arc00051_arc00051_01075.tif,1
Tp_D_NRN_M_O_ind00016_ind00017_10013.tif,1
Tp_S_NNN_S_N_nat20053_nat20053_01557.tif,1
Tp_S_NNN_S_B_arc00023_arc00023_20079.jpg,1
Tp_S_NRN_S_N_ind00045_ind00045_10915.jpg,1
Tp_S_CNN_S_N_pla00026_pla00026_01143.tif,1
Tp_S_NND_S_N_arc20010_arc20010_01463.tif,1
Tp_S_NNN_S_N_sec20072_sec20072_01662.tif,1
Tp_S_NRN_S_N_art20087_art20087_02310.tif,1
Tp_S_NNN_S_N_arc00072_arc00072_01058.tif,1
Tp_S_NNN_S_B_art00069_art00069_01240.tif,1
Tp_D_NRN_S_N_sec00055_sec00050_00076.tif,1
Tp_D_NRN_M_N_nat00002_nat00059_11513.jpg,1
Tp_D_NRN_M_N_cha00001_cha00070_11466.jpg,1
Tp_D_NRN_S_N_ani10193_ani10194_12443.jpg,1
Tp_S_NRD_S_N_arc10121_arc10121_12106.jpg,1
Tp_S_CNN_M_N_arc00067_arc00067_10250.tif,1
Tp_D_NRN_M_N_nat00025_nat00028_11037.jpg,1
Tp_S_NRN_S_N_art00030_art00030_01217.tif,1
Tp_S_CRN_S_N_ind00048_ind00048_10896.jpg,1
Tp_D_NRN_M_N_cha00027_cha00028_11785.jpg,1
Tp_D_NRN_S_B_sec00096_ani00070_00711.tif,1
Tp_D_CRN_S_N_ani00050_ani00019_11856.jpg,1
Tp_D_NRN_S_N_nat10145_ani00097_11988.jpg,1
Tp_D_NNN_S_N_nat10163_sec00097_12090.jpg,1
Tp_S_CNN_M_N_pla00074_pla00074_10620.jpg,1
Tp_S_NNN_S_N_cha00008_cha00008_11157.jpg,1
Tp_S_CNN_M_B_sec00092_sec00092_00112.tif,1
Tp_S_NNN_S_N_pla00008_pla00008_00547.tif,1
Tp_S_NNN_S_N_nat20026_nat20026_01530.tif,1
Tp_D_NRD_S_B_sec00016_cha00055_00037.tif,1
Tp_D_NNN_S_N_pla10126_pla00020_12129.jpg,1
Tp_S_NND_S_B_ind00048_ind00048_01338.tif,1
Tp_S_NRN_S_N_arc00091_arc00091_01039.tif,1
Tp_S_NRN_S_N_sec20021_sec20021_01611.tif,1
Tp_S_NNN_S_N_sec20060_sec20060_01650.tif,1
Tp_S_CND_S_N_sec20057_sec20057_01647.tif,1
Tp_S_NNN_S_N_arc00046_arc00046_01080.tif,1
Tp_S_NRN_S_N_ind00024_ind00024_10713.jpg,1
Tp_S_NRN_S_N_art00034_art00034_01220.tif,1
Tp_S_NRN_S_N_ind20041_ind20041_01782.tif,1
Tp_S_NRN_S_N_sec20016_sec20016_01606.tif,1
Tp_D_CNN_M_N_sec10110_sec10101_10298.tif,1
Tp_D_CRN_S_O_nat10159_ani00024_12062.jpg,1
Tp_S_NNN_M_N_txt00075_txt00075_11298.jpg,1
Tp_S_NNN_S_B_art00057_art00057_01232.tif,1
Tp_D_NRN_S_N_cha10179_pla00050_12278.jpg,1
Tp_S_NRN_S_N_cha10209_cha10209_12335.jpg,1
Tp_D_NRN_S_B_ind00064_ani00069_00467.tif,1
Tp_D_NRN_M_B_nat10136_arc00054_11919.jpg,1
Tp_S_NND_S_N_art00078_art00078_01246.tif,1
Tp_D_NNN_S_N_pla00044_pla00022_10973.jpg,1
Tp_S_NND_S_N_nat20004_nat20004_02204.tif,1
Tp_D_CRN_S_N_nat10159_ani00097_12063.jpg,1
Tp_D_NRN_S_N_art00021_art00092_11725.jpg,1
Tp_S_CNN_M_N_cha00080_cha00080_10196.tif,1
Tp_S_NND_S_N_ani20025_ani20025_02068.tif,1
Tp_S_NNN_M_N_art00043_art00043_10540.tif,1
Tp_D_NRN_M_N_nat10123_nat00097_11338.jpg,1
Tp_D_NND_M_N_pla00085_pla00086_00012.tif,1
Tp_D_NNN_M_N_art00049_nat00095_11766.jpg,1
Tp_S_NRN_M_N_cha00085_ani10104_10029.tif,1
Tp_S_NNN_S_B_ind00009_ind00009_00427.tif,1
Tp_S_CNN_S_N_ani20032_ani20032_02075.tif,1
Tp_D_NND_S_N_cha10144_cha10146_12230.jpg,1
Tp_S_NNN_S_B_nat20030_nat20030_02230.tif,1
Tp_S_NRN_S_N_ani10128_ani10128_12461.jpg,1
Tp_S_NNN_S_N_ind00072_ind00072_01359.tif,1
Tp_D_NRN_M_N_nat10116_cha00027_11675.jpg,1
Tp_S_CNN_S_N_pla00099_pla00099_00620.tif,1
Tp_S_CRN_S_N_cha00090_cha00090_10175.tif,1
Tp_S_CNN_S_N_cha10140_cha10140_12197.jpg,1
Tp_D_NRN_S_N_cha10110_cha00028_11660.jpg,1
Tp_S_CRN_S_N_cha10113_cha10113_11543.jpg,1
Tp_S_CNN_S_N_pla00067_pla00067_11217.jpg,1
Tp_D_NRN_S_N_nat00025_ani00058_00642.tif,1
Tp_S_CRN_S_B_cha10114_cha10114_12176.jpg,1
Tp_D_NRN_S_N_pla00026_pla00018_10957.jpg,1
Tp_S_NNN_S_N_txt00060_txt00060_01282.tif,1
Tp_S_NNN_S_N_pla20070_pla20070_01970.tif,1
Tp_S_NNN_S_N_ani10197_ani10197_12405.jpg,1
Tp_S_NNN_S_N_art00080_art00080_00928.tif,1
Tp_S_NNN_S_B_nat20002_nat20002_02202.tif,1
Tp_S_NND_S_B_sec00046_sec00046_01433.tif,1
Tp_S_NRD_S_N_arc00067_arc00067_01060.tif,1
Tp_S_NNN_S_N_ind00075_ind00075_00911.tif,1
Tp_D_NRN_S_N_nat10149_ani00058_12005.jpg,1
Tp_S_NNN_S_N_pla20020_pla20020_01920.tif,1
Tp_S_NNN_S_N_nat00037_nat00037_00004.tif,1
Tp_S_NRN_S_N_ind20032_ind20032_01773.tif,1
Tp_D_NRN_M_B_art10108_art10107_11580.jpg,1
Tp_S_NNN_S_N_art20063_art20063_01869.tif,1
Tp_S_NNN_S_N_cha10176_cha10176_12286.jpg,1
Tp_S_NNN_S_B_txt00092_txt00092_00691.tif,1
Tp_S_NNN_S_B_arc00097_arc00097_01033.tif,1
Tp_S_NND_S_N_pla20021_pla20021_01921.tif,1
Tp_D_NNN_S_N_nat00063_cha00042_11113.jpg,1
Tp_D_NNN_S_O_pla10121_sec00097_11693.jpg,1
Tp_D_NRN_M_N_nat10116_cha00028_11676.jpg,1
Tp_D_NRD_S_N_ani00078_ani00077_00198.tif,1
Tp_S_CRN_M_N_sec00053_sec00053_11243.jpg,1
Tp_D_NRN_S_N_pla00085_ani00005_00607.tif,1
Tp_S_NNN_S_N_pla20085_pla20085_01985.tif,1
Tp_S_NNN_S_B_nat00036_nat00036_00956.tif,1
Tp_D_CRD_S_N_ind00005_ind00084_11751.jpg,1
Tp_S_CRN_S_N_ani10141_ani10141_12480.jpg,1
Tp_D_NRN_S_N_art00022_cha00100_01425.tif,1
Tp_S_NNN_S_N_nat20057_nat20057_02252.tif,1
Tp_S_NNN_S_N_sec00025_sec00025_00773.tif,1
Tp_S_NND_S_N_ind20002_ind20002_02262.tif,1
Tp_S_NNN_S_N_arc20082_arc20082_01722.tif,1
Tp_S_NNN_S_N_sec00069_sec00069_00787.tif,1
Tp_S_CNN_M_N_art00047_art00047_10506.tif,1
Tp_D_NRN_M_N_ani10118_ani10123_11621.jpg,1
Tp_D_CRN_S_B_cha00082_cha00050_00402.tif,1
Tp_S_NNN_S_N_cha00049_cha00049_11001.jpg,1
Tp_S_NNN_S_N_sec00080_sec00080_10381.tif,1
Tp_D_NRN_S_N_ani10190_ani10200_12431.jpg,1
Tp_S_NNN_S_N_arc20003_arc20003_02466.tif,1
Tp_D_NRN_S_N_ani00033_ani00032_10233.tif,1
Tp_S_NNN_S_N_ani00051_ani00051_00171.tif,1
Tp_S_NND_S_N_pla20062_pla20062_02370.tif,1
Tp_S_NRN_S_N_art20057_art20057_01863.tif,1
Tp_D_NRN_S_B_art00078_art00068_01393.tif,1
Tp_S_NNN_S_B_ani00060_ani00060_00180.tif,1
Tp_S_NNN_S_N_pla00093_pla00093_00614.tif,1
Tp_D_CRN_M_N_cha10137_art00021_12210.jpg,1
Tp_D_NRN_M_N_nat10144_nat10128_11971.jpg,1
Tp_D_NNN_M_B_arc00040_nat00070_00260.tif,1
Tp_D_CRD_S_B_cha00086_cha00065_00015.tif,1
Tp_S_CND_S_N_pla00004_pla00004_01126.tif,1
Tp_S_NRN_S_N_ind20033_ind20033_01774.tif,1
Tp_S_NNN_S_N_art10016_art10016_20100.jpg,1
Tp_S_NNN_S_B_sec20001_sec20001_01436.tif,1
Tp_S_NNN_S_N_arc20037_arc20037_01490.tif,1
Tp_D_NRN_S_N_sec00082_ani00081_00723.tif,1
Tp_S_NNN_S_N_sec20044_sec20044_01634.tif,1
Tp_D_NNN_S_O_nat10148_nat10161_12120.jpg,1
Tp_S_NNN_S_N_cha00019_cha00019_00339.tif,1
Tp_D_NRN_M_N_art10110_cha10110_11566.jpg,1
Tp_S_NNN_S_N_pla00051_pla00051_01160.tif,1
Tp_S_NRN_S_N_ind20028_ind20028_01769.tif,1
Tp_S_CNN_M_N_txt00006_txt00006_10839.jpg,1
Tp_S_NNN_S_B_art00046_art00046_01408.tif,1
Tp_D_NNN_M_B_nat10161_nat10159_12082.jpg,1
Tp_S_NNN_S_N_sec00031_sec00031_00765.tif,1
Tp_D_NNN_M_B_cha10198_nat10160_12364.jpg,1
Tp_S_NRN_S_N_sec00059_sec00059_11268.jpg,1
Tp_S_NNN_S_N_arc20021_arc20021_02166.tif,1
Tp_S_NNN_S_B_sec20041_sec20041_02447.tif,1
Tp_S_NNN_S_N_arc20094_arc20094_02410.tif,1
Tp_S_NRN_S_N_arc10119_arc10119_10758.jpg,1
Tp_S_NNN_S_B_art10009_art10009_20072.jpg,1
Tp_S_NRN_S_N_ani10200_ani10200_12410.jpg,1
Tp_D_NRN_M_N_nat10137_nat10124_11937.jpg,1
Tp_S_CNN_M_N_art00064_art00064_10260.tif,1
Tp_D_NRN_M_N_nat10122_nat00097_11337.jpg,1
Tp_D_NRN_S_N_nat00040_art00025_11429.jpg,1
Tp_S_NNN_S_N_ani00044_ani00044_00830.tif,1
Tp_S_CNN_M_N_nat00072_nat00072_10565.jpg,1
Tp_S_NRN_S_N_nat00041_nat00041_00960.tif,1
Tp_S_CRN_S_N_pla20066_pla20066_01966.tif,1
Tp_D_NRN_M_N_nat10156_ani00097_12012.jpg,1
Tp_D_NRN_M_N_nat10148_nat10142_12125.jpg,1
Tp_D_NNN_S_N_cha00084_cha00084_00700.tif,1
Tp_S_CRN_M_N_art00066_art00066_10473.tif,1
Tp_D_CRN_S_B_art20030_art20032_02494.tif,1
Tp_D_NRN_S_B_sec00093_ani00005_00714.tif,1
Tp_S_NNN_S_B_nat00021_nat00021_00943.tif,1
Tp_S_CNN_S_N_pla20054_pla20054_01954.tif,1
Tp_S_NNN_M_N_ind00080_ind00080_10666.jpg,1
Tp_S_NNN_S_N_pla00003_pla00003_00543.tif,1
Tp_S_CRN_M_N_art00058_art00058_10531.tif,1
Tp_D_NRN_M_N_nat10160_nat10138_12066.jpg,1
Tp_S_NNN_S_N_nat20032_nat20032_02232.tif,1
Tp_D_NRN_M_N_nat00002_nat00062_11512.jpg,1
Tp_D_NND_M_B_cha00094_cha00095_11445.jpg,1
Tp_S_CNN_S_N_ani20067_ani20067_02109.tif,1
Tp_S_NNN_S_N_ani20010_ani20010_02053.tif,1
Tp_S_NRN_S_N_cha20021_cha20021_02020.tif,1
Tp_D_NRN_M_B_cha10111_cha10113_11545.jpg,1
Tp_D_NRD_M_O_sec20091_sec20085_01681.tif,1
Tp_S_NNN_S_N_nat20065_nat20065_01569.tif,1
Tp_D_CRN_S_N_ani00054_ani00019_11859.jpg,1
Tp_D_NNN_S_N_nat00023_cha00030_11086.jpg,1
Tp_D_NNN_M_N_art00037_pla10110_10106.tif,1
Tp_S_NND_S_N_sec20025_sec20025_01615.tif,1
Tp_D_NRN_M_N_cha00024_nat00099_10323.tif,1
Tp_D_NRN_M_N_art00098_art00062_10518.tif,1
Tp_S_NNN_M_N_arc10118_arc10118_10779.jpg,1
Tp_S_NRD_S_B_cha20044_nat20042_02432.tif,1
Tp_D_NRN_S_N_ani00096_ani00046_11138.jpg,1
Tp_D_CRN_S_O_ani10103_ani10111_10636.jpg,1
Tp_S_NNN_S_N_sec00029_sec00029_00803.tif,1
Tp_S_NNN_S_N_nat00035_nat00035_00955.tif,1
Tp_S_NNN_S_N_cha20035_cha20035_02034.tif,1
Tp_S_CNN_S_N_arc20069_arc20069_01709.tif,1
Tp_S_NNN_S_N_ind20037_ind20037_02289.tif,1
Tp_D_NRN_M_N_ani00019_nat10122_11866.jpg,1
Tp_S_NNN_S_N_ani20062_ani20062_02104.tif,1
Tp_D_NRN_M_B_cha10162_nat10142_12254.jpg,1
Tp_S_CRN_M_N_txt00073_txt00073_11305.jpg,1
Tp_S_NRN_S_N_pla00047_pla00047_10970.jpg,1
Tp_S_NNN_S_N_cha10190_cha10190_12430.jpg,1
Tp_D_NRN_M_N_nat10154_nat10160_12074.jpg,1
Tp_S_NNN_S_N_ani10223_ani10223_12398.jpg,1
Tp_S_NNN_S_N_sec00035_sec00035_11249.jpg,1
Tp_S_NNN_S_N_sec00024_sec00024_00747.tif,1
Tp_D_CNN_M_B_nat10139_nat00059_11949.jpg,1
Tp_D_CRN_S_N_ani10205_ani10206_12417.jpg,1
Tp_S_NNN_S_N_art00096_art00096_01004.tif,1
Tp_D_NRN_S_N_pla00038_pla00049_10983.jpg,1
Tp_D_NNN_S_N_cha00045_cha00045_00365.tif,1
